url,更新頻度,title,description,provider,providerType,field,format,audience,purpose,scale,level,txn,priceNum,access,topics,year_since
https://www.sci-museum.jp/scienceshow/,週次,大阪市立科学館 サイエンスショー,学芸員が観客の目の前で実験を見せる科学館のライブ実演。光や空気、水や火など身近な現象を題材に、来館者と一緒に考えながら物理や化学の不思議を解き明かす。テーマは定期的に入れ替わる。,大阪市立科学館,科学館・博物館,物理・化学・材料,サイエンスショー,全年齢,興味喚起|知識習得|エンタメ,大規模（50+）,入門,予約（日時指定）,,,実験ショー|光|空気|科学館,
https://www.jikkenkun.jp/product-list/1,手動,実験くん,化学薬品や鉱石など多彩な実験キットを販売するブランドです。合金鋳込みや結晶づくりなど本格的な化学実験を家庭で体験でき、自由研究向けのガイドブックも付属する。,実験くん,企業・メーカー,物理・化学・材料,実験キット,小学生|中学生|高校生,探究・自由研究|知識習得,1人,中級,購入（買い切り）,,,化学|実験キット|自由研究|STEM,
https://www.city.asahikawa.hokkaido.jp/event/category-07/p002416.html,月次,旭川市科学館サイパル サイエンスショー,北海道旭川市の科学館が毎週土曜に行う公開実験ショー。演目はすべて館のオリジナルで、元素の性質など月ごとにテーマを変えながら約20分の実験を披露する。,旭川市,科学館・博物館,物理・化学・材料,サイエンスショー,全年齢,興味喚起|知識習得,中規模（10〜50）,入門,予約（日時指定）,,,実験ショー|元素|科学館|旭川,2005
https://www.oit.ac.jp/personal/tonami/,手動,無料で遊べる学習ゲーム集,大学の授業から生まれた無料のブラウザ学習ゲーム集。酸と塩基や有機化合物、元素と周期表を題材にしたカードバトルなどで遊びながら、化学や生物への関心につなげる。登録不要で使える。,大阪工業大学,大学・研究機関,物理・化学・材料,アプリ,高校生|大学生・院生,知識習得|興味喚起,1人,初級,無料,0,,化学基礎|周期表|学習ゲーム|ブラウザ,
http://www.denjiro.co.jp/,週次,米村でんじろうサイエンスプロダクション,科学者米村でんじろう氏が1998年に設立した会社です。全国の学校やイベントで迫力あるサイエンスショーやワークショップを実演し、実験を通じて科学の楽しさや不思議を伝えている。,有限会社米村でんじろうサイエンスプロダクション,企業・メーカー,物理・化学・材料,サイエンスショー,全年齢,興味喚起|エンタメ|知識習得,大規模（50+）,入門,要見積もり,,,サイエンスショー|実験|でんじろう|科学の楽しさ,1998
https://www.koov.io/,月次,KOOV（クーブ）ロボット・プログラミング学習キット,ソニー・グローバルエデュケーションのロボット・プログラミング学習キット。ブロックと電子パーツ、専用アプリで、作りながらプログラミングと創造力を育む。,株式会社ソニー・グローバルエデュケーション,EdTech,情報・数理・AI,教材セット,小学生|中学生,スキル習得|探究・自由研究,1人,初級,購入（買い切り）,40568,,プログラミング|ロボット|STEAM|ものづくり,2016
https://www.akiraboy.com/scienceshow.html,手動,アキラボーイ デジタルサイエンスショー,プロジェクションマッピングやセンサーを組み合わせたデジタル科学実験ショー。映像と煙が連動する演出などで観客が参加でき、科学館やイベント会場に出張して上演している。,デジタルトイボックス,企業・メーカー,情報・数理・AI,サイエンスショー,全年齢,エンタメ|興味喚起,大規模（50+）,入門,要見積もり,,,プロジェクションマッピング|デジタル|科学ショー|出張,
https://www.p-dojo.com/,月次,パズル道場,算数的・数学的センスを鍛える思考力トレーニングのプログラム。テキストとWEBトレーニング、立体四目並べなどの教具を組み合わせ、試行錯誤する習慣を育てる。,株式会社パズル道場,EdTech,情報・数理・AI,教材セット,未就学児|小学生|中学生,スキル習得|探究・自由研究,少人数（2〜10）,初級,要見積もり,,,思考力|算数|パズル|教具,2002
https://www.youtube.com/channel/UC8g17oXkRt8buwQL8GU-NSw,週次,ラムダ技術部,数学・理科・電子工学・プログラミングを真面目と不真面目を織り交ぜて解説するYouTubeチャンネル。,ラムダ技術部,クリエイター・YouTuber,情報・数理・AI,動画・オンライン講座,高校生|大学生・院生|社会人,興味喚起|知識習得,1人,中級,無料,0,オンライン参加可,電子工学|数学|プログラミング|動画,
https://robo-done.com/,月次,ロボ団,子ども向けのロボットプログラミング教室です。ブロックで組んだロボットを動かしながら、ビジュアルプログラミングからPythonまで段階的にプログラミングを学べる。,株式会社ロボ団,EdTech,情報・数理・AI,ワークショップ,小学生|中学生,スキル習得|探究・自由研究,少人数（2〜10）,初級,要見積もり,,,プログラミング|ロボット|Python|STEAM,
https://yobinori.jp/,週次,予備校のノリで学ぶ「大学の数学・物理」（ヨビノリ）,大学レベルの数学や物理を予備校の授業のような語り口で解説するYouTubeチャンネルの公式サイト。講義動画一覧やおすすめ参考書を紹介し、理系進学を考える高校生にも情報を発信する。,ヨビノリ,クリエイター・YouTuber,情報・数理・AI,動画・オンライン講座,高校生|大学生・院生|社会人,知識習得|リスキリング,1人,中級,無料,0,,大学数学|物理|授業動画|理系進学,2017
https://www.tus.ac.jp/mse/taikenkan/,月次,東京理科大学 数学体験館,数学の理論を見て触れて体験できる展示施設、模型やワークショップを通じて算数・数学の面白さに親しめる。,東京理科大学,大学・研究機関,情報・数理・AI,展示・施設イベント,小学生|中学生|高校生,興味喚起|知識習得,中規模（10〜50）,入門,無料,0,車椅子対応,数学|算数|体験|模型,2013
https://code.or.jp/,週次,特定非営利活動法人みんなのコード,公教育の情報・テクノロジー教育を推進するNPO。小中高の授業で使えるプログラミング教材を無償で提供し、教員向け研修や子どもがテクノロジーに触れる居場所の運営も行う。,特定非営利活動法人みんなのコード,NPO・団体,情報・数理・AI,教材セット,小学生|中学生|高校生,スキル習得|知識習得,中規模（10〜50）,入門,無料,0,,プログラミング教育|情報教育|教材|教員研修,2015
https://www.3bs.jp/model/,手動,3B Scientific 人体模型,全身骨格や臓器、筋肉、皮膚などを精密に再現した教育用人体模型のシリーズ。小中学校から大学、病院まで幅広く使われ、部位別や病理モデルも取りそろえる。,日本スリービー・サイエンティフィック株式会社,企業・メーカー,医療・健康・人体,模型・立体教具,中学生|高校生|大学生・院生|社会人,知識習得|スキル習得,少人数（2〜10）,中級,購入（買い切り）,,,人体模型|骨格|解剖学|教材,2000
https://snsiryou.com/,手動,SNS医療のカタチ,現役医師の有志が2018年に始めた非営利の情報発信活動です。市民公開講座やSNS、書籍を通じて、誤った医療情報による健康被害を防ぎ、正しい医療知識を伝えている。,一般社団法人医療リテラシー研究所,NPO・団体,医療・健康・人体,講演・トークイベント,社会人|全年齢,知識習得|態度・行動変容,中規模（10〜50）,入門,無料,0,,医療情報|健康|医療リテラシー|対話,2018
https://www.teamlabbody.com/,手動,teamLabBody,チームラボが大阪大学の菅本一臣教授の研究チームと共同開発した3D人体解剖学アプリです。筋肉や臓器、神経、骨を立体的に表示し、関節の動きも確認できる学習ツール。,チームラボ株式会社,企業・メーカー,医療・健康・人体,アプリ,大学生・院生|社会人,知識習得|スキル習得,1人,中級,フリーミアム,0,,人体|解剖学|3D|医学教育,2013
https://www.jsmi.jp/med/education/index.html,年次,「健康とくすり」教育教材,くすりの正しい使い方を学ぶ学校向けの無料教材。小学生向けと中高生向けのスライド教材を公開し、薬の働きや飲み方から薬物乱用の防止まで保健の授業で使える形にまとめている。,日本OTC医薬品協会,NPO・団体,医療・健康・人体,教材セット,小学生|中学生|高校生,知識習得|態度・行動変容,中規模（10〜50）,入門,無料,0,,くすり教育|ヘルスリテラシー|保健|薬物乱用,
https://ganjoho.jp/,月次,がん情報サービス,国立がん研究センターが運営するがん情報の公式サイト。がんの種類ごとの検査や治療、療養生活や統計を科学的根拠に基づいて解説し、冊子やPDFのかたちでも無料で提供している。,国立がん研究センター,大学・研究機関,医療・健康・人体,電子書籍,社会人|シニア|全年齢,知識習得|態度・行動変容,1人,入門,無料,0,,がん|医療情報|患者支援|統計,2006
https://www.calbee.co.jp/foodcom/,手動,カルビー・スナックスクール（食育）,おやつの適切な量や食べ方を楽しく学ぶ食育の出張授業と教材提供、子どもの健康的な食習慣づくりを支援する。,カルビー株式会社,企業・メーカー,医療・健康・人体,出張授業,小学生,知識習得|態度・行動変容,中規模（10〜50）,入門,無料,0,,食育|おやつ|栄養|健康,
https://humanbody.jp/guide/price/list-anatomical.html,手動,ヒューマンボディ 人体模型・医学解剖模型,人体の骨格や臓器の構造を学べる医学解剖模型を販売するシリーズ、教育や医療研修向けに精密なモデルを提供する。,ヒューマンボディ,企業・メーカー,医療・健康・人体,模型・立体教具,大学生・院生|社会人,知識習得,1人,専門,購入（買い切り）,,,人体模型|解剖|医学|教材,
https://www.ajinomoto.co.jp/kfb/demaejugyo/,手動,味の素 出前授業,味の素が小学校向けにうま味や栄養、食料生産をテーマに行う出前授業、家庭科や社会科の単元に沿った内容で学べる。,味の素株式会社,企業・メーカー,医療・健康・人体,出張授業,小学生,知識習得|態度・行動変容,中規模（10〜50）,入門,無料,0,オンライン参加可,栄養|うま味|食育|健康,
http://www.dev-neurobio.med.tohoku.ac.jp/,手動,大隅典子（発生発達神経科学）,東北大学の教授でブログやSNSを通じて脳科学や研究の魅力を一般に発信、多数の一般向け著書を執筆する。,大隅典子（東北大学）,研究者・専門家,医療・健康・人体,講演・トークイベント,高校生|大学生・院生|社会人,知識習得|興味喚起,大規模（50+）,中級,要見積もり,,,脳科学|神経科学|研究発信|講演,
https://news.yahoo.co.jp/users/expert/osukasatoru,週次,大須賀覚（がん研究者の情報発信）,脳腫瘍の新薬を研究する医師がブログやSNS、書籍で科学的根拠に基づくがん治療の正しい理解を一般に発信する。,大須賀覚,研究者・専門家,医療・健康・人体,講演・トークイベント,社会人|全年齢,知識習得|態度・行動変容,1人,中級,無料,0,オンライン参加可,がん|標準治療|医療リテラシー|情報発信,2018
https://jide.jp/download-teaching,手動,学校保健で役立つ教材ダウンロード,養護教諭や薬剤師が協働で授業できるくすり教育の教材集。スライドに講義例のノートを付し、実験やクイズを含む授業構成を無料でダウンロードして利用できる。学校保健の現場向け。,一般社団法人日本くすり教育研究所,NPO・団体,医療・健康・人体,教材セット,小学生|中学生,知識習得|スキル習得,中規模（10〜50）,入門,無料,0,,くすり教育|学校薬剤師|養護教諭|授業スライド,
https://www.jrc.or.jp/study/safety/,手動,日本赤十字社 一次救命処置 動画,日本赤十字社が心肺蘇生やAEDの使い方、着衣泳など命を守る手当を学べる動画を公開、家庭や周囲での初動対応を学べる。,日本赤十字社,NPO・団体,医療・健康・人体,動画・オンライン講座,高校生|社会人|全年齢,知識習得|スキル習得,1人,入門,無料,0,オンライン参加可,救命|AED|心肺蘇生|動画,
https://www.jrc.or.jp/study/kind/emergency/,月次,日本赤十字社 救急法講習,心肺蘇生やAEDの使い方、止血や搬送などの応急手当を学ぶ講習、いざという時に命を守る知識と技術を習得できる。,日本赤十字社,NPO・団体,医療・健康・人体,ワークショップ,高校生|社会人,スキル習得|態度・行動変容,中規模（10〜50）,入門,予約（日時指定）,,,救命|AED|応急手当|防災,
https://www.meiji.co.jp/meiji-shokuiku/seminar/,手動,明治の食育セミナー,高校生アスリートや働く世代など対象別に健康なからだづくりと食の楽しさを伝える食育セミナー、栄養の基礎を学べる。,株式会社明治,企業・メーカー,医療・健康・人体,講演・トークイベント,高校生|社会人,知識習得|態度・行動変容,中規模（10〜50）,入門,無料,0,,栄養|食育|健康|アスリート,
https://dryandel.blogspot.com/,月次,病理医ヤンデル（市原真）,病理専門医・市原真による医療コミュニケーション。SNSや著作で、病気や医療との付き合い方、正しい医療情報の見分け方をやさしく伝える。,市原真,研究者・専門家,医療・健康・人体,書籍・図鑑,社会人|全年齢,知識習得|態度・行動変容,1人,入門,購入（買い切り）,,,医療|健康リテラシー|病理|情報発信,2019
https://www.youtube.com/c/kanwa,週次,緩和ケアちゃんねる（大津秀一）,緩和医療専門医の大津秀一氏が運営するYouTubeチャンネルです。がん医療や終末期医療、緩和ケアに関する情報を一般の人にもわかりやすく無料で発信している。,大津秀一,研究者・専門家,医療・健康・人体,動画・オンライン講座,社会人|シニア,知識習得|態度・行動変容,1人,入門,無料,0,,緩和ケア|がん医療|終末期医療|健康,2018
https://www.caravanmate.com/,月次,認知症サポーターキャラバン,認知症を正しく理解し支援する人を増やす全国的な取り組み。キャラバン・メイトが講師となり、自治体や企業、学校で90分の認知症サポーター養成講座を無料で開催する。,全国キャラバン・メイト連絡協議会,NPO・団体,医療・健康・人体,ワークショップ,全年齢,知識習得|態度・行動変容,中規模（10〜50）,入門,無料,0,,認知症|サポーター|養成講座|地域,2005
https://www.kyushu-u.ac.jp/ja/university/professor/akashi.html,手動,赤司浩一（血液内科・造血幹細胞）,九州大学の教授で造血幹細胞研究の世界的研究者、大学の公式企画で一般向けに医学研究をわかりやすく紹介する。,赤司浩一（九州大学）,研究者・専門家,医療・健康・人体,講演・トークイベント,高校生|大学生・院生|社会人,知識習得|進路・キャリア,大規模（50+）,専門,要見積もり,,,血液内科|造血幹細胞|医学|研究,
https://www.meg-snow.com/csr/syokuiku/class/,手動,雪印メグミルク 食育出前授業,小中学生を対象に牛乳・乳製品の役割や骨・カルシウムの大切さを伝える食育出前授業、成長期の食生活を学べる。,雪印メグミルク株式会社,企業・メーカー,医療・健康・人体,出張授業,小学生|中学生,知識習得|態度・行動変容,中規模（10〜50）,入門,無料,0,,栄養|牛乳|食育|健康,
https://www.jfe-steel.co.jp/works/west/west_japan/kengaku/kurashiki.html,手動,JFEスチール 西日本製鉄所倉敷地区 工場見学,瀬戸内海に臨む水島の製鉄所で巨大な高炉や熱間圧延の様子を見学できるプログラム、鉄の製造工程を目や肌で体感する。,JFEスチール株式会社,企業・メーカー,工学・ものづくり,フィールドワーク,小学生|中学生|社会人,知識習得,中規模（10〜50）,入門,予約（日時指定）,0,,製鉄|鉄鋼|高炉|工場見学,
https://robotami.jp/,手動,ROBOTAMI（ロボタミ）,約100種のパーツでロボットを組み立てプログラミングで動かすSTEAM教育向け教材シリーズ、論理的思考や問題解決力を育む。,ロボタミジャパン,企業・メーカー,工学・ものづくり,教材セット,小学生|中学生,スキル習得|探究・自由研究,少人数（2〜10）,初級,購入（買い切り）,,,ロボット|プログラミング|STEAM|工作,2011
https://www.t-scitech.net/request,手動,ScienceTechno（サイテク）,東京科学大学公認の学生サークルです。小学校や科学館で工作教室やサイエンスショーを企画運営し、子どもが科学の楽しさに触れるきっかけづくりを行っている。,ScienceTechno,大学・研究機関,工学・ものづくり,サイエンスショー,小学生,興味喚起|エンタメ,中規模（10〜50）,入門,要見積もり,,,工作教室|サイエンスショー|科学|学生団体,
https://www.jisf.or.jp/kids/iku/index.html,手動,みんなの鉄学,日本鉄鋼連盟が運営する子ども向け学習サイト、鉄の成り立ちや製鉄所の役割を読む・見る・実験するコンテンツで学べる。,日本鉄鋼連盟,NPO・団体,工学・ものづくり,動画・オンライン講座,小学生|中学生,知識習得|興味喚起,1人,入門,無料,0,オンライン参加可,鉄|製鉄|産業技術|学習サイト,
https://www.mlit.go.jp/sogoseisaku/region/infratourism/index.html,月次,インフラツーリズム ポータルサイト,国土交通省が全国のダムやトンネルなど社会インフラの見学ツアーを紹介するポータル、土木技術の現場を予約して見学できる。,国土交通省 総合政策局,自治体・公的機関,工学・ものづくり,フィールドワーク,全年齢,知識習得|興味喚起,中規模（10〜50）,入門,予約（日時指定）,,,土木|ダム|インフラ|見学,
https://digifab.or.jp/fablab,月次,ファブラボ（デジタルファブリケーション協会）,3Dプリンターやレーザーカッターを備え、個人による自由なものづくりを支える地域工房。世界のファブラボと知識を共有しながら、市民がアイデアを形にする場を提供する。,株式会社デジタルファブリケーション協会,NPO・団体,工学・ものづくり,ワークショップ,高校生|大学生・院生|社会人,スキル習得|興味喚起,少人数（2〜10）,初級,要見積もり,,,ファブラボ|3Dプリンター|ものづくり|市民工房,2013
https://www.mhi.com/jp/company/location/nagasakiw/factorytour,手動,三菱重工業 長崎造船所 工場見学,三菱重工業長崎造船所でタービン工場や史料館などを見学できるプログラム、日本の造船と重工業のものづくりを間近で学べる。,三菱重工業株式会社,企業・メーカー,工学・ものづくり,フィールドワーク,小学生|中学生|社会人,知識習得,中規模（10〜50）,入門,予約（日時指定）,0,,造船|重工業|ものづくり|工場見学,
https://gakken-mall.jp/,年次,大人の科学マガジン（Gakken）,自分で組み立てる科学キットが付録の大人向けムック。プラネタリウムや二眼レフなど本格的な工作を通じて、科学と技術の原理を楽しく体験できる。,Gakken（学研）,出版社,工学・ものづくり,実験キット,高校生|社会人|全年齢,知識習得|興味喚起,1人,初級,購入（買い切り）,3520,,工作|キット|付録|科学,2003
https://museum.nit.ac.jp/,月次,日本工業大学 工業技術博物館,日本の産業発展を支えた約270台の工作機械を年代順に展示する博物館、約7割を動態保存し蒸気機関車の運転など体験も行う。,日本工業大学,大学・研究機関,工学・ものづくり,展示・施設イベント,全年齢,知識習得|興味喚起,中規模（10〜50）,入門,予約（日時指定）,,車椅子対応,工作機械|産業技術|ものづくり|鉄道,1987
https://www.nipponsteel.com/company/tour/,手動,日本製鉄 製鉄所工場見学,全国各地の製鉄所で高炉や圧延工程など鉄づくりの現場を見学できるプログラム、巨大設備で鉄が製品になる過程を体感する。,日本製鉄株式会社,企業・メーカー,工学・ものづくり,フィールドワーク,小学生|中学生|社会人,知識習得,中規模（10〜50）,入門,予約（日時指定）,0,,製鉄|鉄鋼|ものづくり|工場見学,
https://www.water.go.jp/honsya/honsya/torikumi/kengaku/kengaku/index.html,手動,水資源機構 施設見学,水資源機構が管理するダムや用水などの水インフラ施設を見学できるプログラム、水の確保と土木の仕組みを学べる。,独立行政法人水資源機構,自治体・公的機関,工学・ものづくり,フィールドワーク,小学生|中学生|社会人,知識習得,中規模（10〜50）,入門,予約（日時指定）,0,,ダム|水資源|土木|見学,
https://unit.aist.go.jp/tohoku/kengaku/index.html,手動,産総研東北センター 見学コース,産業技術総合研究所東北センターの材料開発拠点を見学できるプログラム、ナノ材料など先端の産業技術の現場を専門スタッフが案内する。,産業技術総合研究所 東北センター,大学・研究機関,工学・ものづくり,フィールドワーク,大学生・院生|社会人,知識習得,少人数（2〜10）,中級,予約（日時指定）,,,材料工学|ナノテク|産業技術|見学,
https://www.aeromuseum.or.jp/,月次,航空科学博物館,成田空港に隣接する日本初の航空専門博物館、フライトシミュレーターや工作教室など航空技術を体験しながら学べる。,航空科学振興財団,科学館・博物館,工学・ものづくり,展示・施設イベント,全年齢,知識習得|興味喚起,大規模（50+）,入門,予約（日時指定）,900,車椅子対応,航空|飛行機|工学|体験,1989
https://www.isij.or.jp/news/news2025/s-tour.html,年次,鉄鋼協会 生徒・学生の製鉄所見学事業,日本鉄鋼協会が生徒・学生を対象に製鉄所見学の移動費を助成する事業、鉄鋼製造現場を組み込んだ見学を支援する。,日本鉄鋼協会,NPO・団体,工学・ものづくり,フィールドワーク,高校生|大学生・院生,知識習得|進路・キャリア,中規模（10〜50）,中級,予約（日時指定）,,,製鉄|鉄鋼|進路|見学助成,
https://ace-npo.org/,月次,NPO法人企業教育研究会（ACE）,千葉大学の教育研究を基盤とするNPOです。企業と連携し、カードゲームや実験など体験型の出張授業を全国の学校で無料実施し、探究的な学びを支援している。,NPO法人企業教育研究会,NPO・団体,,出張授業,小学生|中学生|高校生,知識習得|進路・キャリア,中規模（10〜50）,入門,無料,0,,出前授業|キャリア教育|企業連携|探究,2003
https://www.oist.jp/ja/science-festival,年次,OISTサイエンスフェスタ,沖縄科学技術大学院大学が開く一般公開イベント。研究者と語り合うサイエンスカフェや実験ショー、工作など、子どもから大人まで科学の楽しさを体感できる企画を実施する。,沖縄科学技術大学院大学（OIST）,大学・研究機関,,展示・施設イベント,全年齢,知識習得|興味喚起,大規模（50+）,入門,予約（日時指定）,0,,一般公開|サイエンスカフェ|実験ショー|沖縄,2012
https://vaience.com/,週次,VAIENCE（バイエンス）,極限環境や宇宙・生物の現象をCGでシミュレートし解説する科学体験動画チャンネル、もしもの科学をリアルに描く。,VAIENCE,クリエイター・YouTuber,,動画・オンライン講座,中学生|高校生|社会人,興味喚起|エンタメ,1人,入門,無料,0,オンライン参加可,科学|宇宙|CG|動画,
https://www.sciencemanga.com/,手動,はやのん理系漫画制作室,理系漫画家はやのんが大学や研究機関の研究紹介漫画やサイエンスイラストを制作、研究成果をわかりやすく伝える。,はやのん理系漫画制作室,クリエイター・YouTuber,,書籍・図鑑,高校生|大学生・院生|社会人,知識習得|興味喚起,1人,入門,要見積もり,,,理系漫画|研究紹介|イラスト|広報,2007
https://www.youtube.com/channel/UCJHZshDuIrd_6MaT8MIjFtg,週次,るーいのゆっくり科学,物理・化学・生物・数学など科学全般をゆっくり解説形式でわかりやすく紹介するYouTubeチャンネル。,るーい,クリエイター・YouTuber,,動画・オンライン講座,中学生|高校生|社会人,興味喚起|知識習得,1人,入門,無料,0,オンライン参加可,科学|ゆっくり解説|雑学|動画,
https://www.artec-kk.co.jp/,月次,アーテック,大阪府八尾市に本社を置く学校向け総合教材メーカー。理科の実験キットや科学工作、ロボット・プログラミング教材まで、遊びから学びにつなげる製品を幅広く開発している。,株式会社アーテック,企業・メーカー,,実験キット,未就学児|小学生|中学生,探究・自由研究|スキル習得,1人,初級,購入（買い切り）,,,実験キット|工作|教材|STEAM,1960
https://imacocollabo.or.jp/2030sdgs/,月次,カードゲーム「2030 SDGs」,SDGsの17目標を達成するまでの道のりを疑似体験するカードゲーム。参加者の行動で世界の経済・環境・社会の状況が変化し、目標が必要な理由を体感的に理解できる。公認ファシリテーターが進行する。,一般社団法人イマココラボ,NPO・団体,,ボードゲーム・カード,高校生|大学生・院生|社会人,知識習得|態度・行動変容,中規模（10〜50）,入門,予約（日時指定）,,,SDGs|持続可能性|対話|研修,
https://www.kenis.co.jp/products/research/optics/,手動,ケニス 光学機器,理化学機器メーカーが扱う顕微鏡やルーペ、照明装置などの光学機器。国内外の主要ブランドに加え、高性能かつ低コストの自社ブランド顕微鏡も展開している。,ケニス株式会社,企業・メーカー,,観察器具,高校生|大学生・院生|社会人,スキル習得|知識習得,1人,中級,購入（買い切り）,,,顕微鏡|ルーペ|光学機器|観察,2000
https://www.kenko-tokina.co.jp/optics/micro_scope/,手動,ケンコー・トキナー 顕微鏡,光学機器メーカーが展開する学習用顕微鏡のシリーズ。自由研究向けの手軽なモデルから拡大ビュア付きの高倍率タイプまでそろい、身近なものの微細な世界を観察できる。,株式会社ケンコー・トキナー,企業・メーカー,,観察器具,小学生|中学生,探究・自由研究|興味喚起,1人,入門,購入（買い切り）,,,顕微鏡|観察|自由研究|ミクロ,2000
https://www.jst.go.jp/sis/scienceagora/,年次,サイエンスアゴラ,科学と社会をつなぐ広場をうたう国内最大級の科学イベント。研究者や企業、NPO、市民が数多くの企画を出展し、対話や体験を通じてこれからの科学のあり方を一緒に考える場をつくる。,科学技術振興機構（JST）,自治体・公的機関,,講演・トークイベント,全年齢,知識習得|興味喚起,大規模（50+）,入門,無料,0,オンライン参加可,科学と社会|対話|フォーラム|出展企画,
https://scien-talk.com/,週次,サイエントーク,研究者と非専門家の二人が科学をエンターテインメントとして語る音声番組。最新研究から科学史まで雑談形式で扱い、科学系ポッドキャストの日という企画も主導している。,サイエントーク,クリエイター・YouTuber,,動画・オンライン講座,高校生|大学生・院生|社会人,興味喚起|知識習得|エンタメ,1人,入門,無料,0,,ポッドキャスト|科学史|研究者|雑談,2021
https://www.benesse.co.jp/zemi/challengeschool/online-tankyu/,月次,チャレンジスクール オンライン探究学習,通信教育事業者が運営する少人数のオンライン講座。週1回60分のレッスンで、クイズと手を動かすワークを通じて試行錯誤しながら学びを深める構成にしている。,株式会社ベネッセコーポレーション,EdTech,,ワークショップ,小学生,探究・自由研究|スキル習得,少人数（2〜10）,入門,サブスク,,オンライン参加可,探究学習|オンライン|少人数|ワーク,2021
https://www.rika.com/,週次,ナリカ 理科ドットコム,1918年創業の理科実験機器メーカー商社が運営する製品サイト。小中高の観察・実験に使う器具や消耗品、実験セットを教科書の単元に合わせて探せるようにしている。,株式会社ナリカ,企業・メーカー,,実験キット,小学生|中学生|高校生,知識習得|スキル習得,中規模（10〜50）,初級,購入（買い切り）,,,理科実験|実験器具|教材|授業,1918
https://www.rika.com/nsa,月次,ナリカサイエンスアカデミー,理科実験機器メーカーが教員や教員志望の学生向けに開く実験実技講習。観察・実験を安全かつ効果的に行う手法を、実験室での実習やオンラインで学べる。,株式会社ナリカ,企業・メーカー,,ワークショップ,大学生・院生|社会人,スキル習得|リスキリング,中規模（10〜50）,中級,購入（買い切り）,2000,オンライン参加可,教員研修|理科実験|実技|観察,2014
https://lne.st/business/science-workshop/,月次,リバネス 出前実験教室,株式会社リバネスの若手研究者が学校を訪ね、先端科学を題材にしたオリジナル実験教室を行う出張プログラムです。少人数に手厚く対応し、研究の面白さを直接伝える。,株式会社リバネス,企業・メーカー,,出張授業,中学生|高校生,興味喚起|進路・キャリア|探究・自由研究,中規模（10〜50）,初級,要見積もり,,,実験教室|先端科学|出前授業|研究者,2001
https://costep.open-ed.hokudai.ac.jp/,月次,北海道大学 CoSTEP（科学技術コミュニケーター養成プログラム）,科学技術コミュニケーターを育てる北海道大学の教育プログラム。ライティングや対話、映像などの技法を1年間で学ぶ。社会人も受講できる。,北海道大学,大学・研究機関,,動画・オンライン講座,大学生・院生|社会人,スキル習得|リスキリング|進路・キャリア,1人,中級,購入（買い切り）,162800,オンライン参加可,科学コミュニケーション|養成|サイエンスライティング,2005
https://www.hus.ac.jp/delivery-class/,年次,北海道科学大学 出前授業,北海道の私立大学が中学・高校向けに行う出前授業。大学教員が学校に出向き、工学や医療、健康など多彩なテーマで講義し、学問への関心と進路選択を後押しする。,北海道科学大学,大学・研究機関,,出張授業,中学生|高校生,知識習得|進路・キャリア,中規模（10〜50）,中級,無料,0,,出前授業|大学教員|進路|北海道,2015
https://biomedical.doshisha.ac.jp/biomedical/science_communicator/science_communicator.html,年次,同志社大学 サイエンスコミュニケーター養成副専攻,同志社大学が2016年に全国で初めて開講した文理横断型の副専攻です。メディアや産業界からのゲスト講義やインターンを通じ、科学と社会をつなぐ人材を育成する。,同志社大学,大学・研究機関,,ワークショップ,大学生・院生,スキル習得|進路・キャリア,中規模（10〜50）,中級,要見積もり,,,サイエンスコミュニケーション|人材育成|副専攻|科学と社会,2016
https://www.kahaku.go.jp/learning/university/partnership/sc/sc.php,年次,国立科学博物館 サイエンスコミュニケータ養成実践講座,国立科学博物館が2006年から続ける養成講座です。科学と社会をつなぐコミュニケーターに必要な理論と実践を学べ、大学院との連携で単位認定も行われている。,国立科学博物館,科学館・博物館,,ワークショップ,大学生・院生|社会人,スキル習得|進路・キャリア,中規模（10〜50）,中級,要見積もり,,,サイエンスコミュニケーター|養成講座|博物館|対話,2006
https://www.seibundo-shinkosha.net/magazine/kodomonokagaku/,月次,子供の科学（KoKa）,1924年創刊の小中学生向け科学月刊誌。宇宙や生き物、テクノロジーの話題をわかりやすく解説し、毎号の実験・工作やプログラミング記事で手を動かす学びも提供する。付録付きの号も多い。,株式会社誠文堂新光社,出版社,,書籍・図鑑,小学生|中学生,知識習得|興味喚起|探究・自由研究,1人,入門,購入（買い切り）,770,,科学雑誌|実験・工作|プログラミング|自由研究,1924
https://manabi-mirai.mext.go.jp/program/index.html,月次,学校と地域でつくる学びの未来 企業等による教育プログラム,文部科学省が集約した企業・団体・大学の出前授業プログラムの検索サイト。理科実験や環境、ものづくり、プログラミングなど分野別に探すことができ、学校が直接申し込める。,文部科学省,自治体・公的機関,,出張授業,小学生|中学生|高校生,知識習得|進路・キャリア,中規模（10〜50）,入門,無料,0,,出前授業|企業連携|土曜学習応援団|理科実験,
https://kagaku.gakken.jp/,半年,学研の科学と学習,学研が刊行する実験・観察キット付きのムックシリーズです。鉱物標本や天体望遠鏡など毎号異なるテーマのほんもの体験キットが付き、科学の原理を手を動かして学べる。,株式会社Gakken,出版社,,実験キット,小学生,興味喚起|探究・自由研究|知識習得,1人,入門,購入（買い切り）,,,実験キット|自由研究|科学|観察,2022
